,Published Date,Account,Account Type,Campaign Name,Total Impressions,Total Engagements,Media Type
322,2023-03-26 12:00:14.000,General ,INSTAGRAM,Community Engagement ,17411,528,Carousel
323,2023-03-26 12:00:01.832,DOTA2,TWITTER,Community Engagement ,999,23,Photo
324,2023-03-26 12:00:01.000,General ,FBPAGE,Community Engagement ,16484,782,Photo
325,2023-03-26 11:00:01.909,General ,TWITTER,Community Engagement ,9539,82,Photo
326,2023-03-26 10:16:22.000,General ,FBPAGE,N/A ,0,0,Text
327,2023-03-26 10:12:49.090,DOTA2,TWITTER,Community Engagement ,1419,58,Photo
328,2023-03-26 10:12:48.000,General ,FBPAGE,Community Engagement ,26659,1554,Photo
329,2023-03-26 10:06:45.000,General ,FBPAGE,N/A ,0,0,Text
330,2023-03-26 10:06:04.000,General ,FBPAGE,N/A ,0,0,Text
331,2023-03-26 10:05:03.000,General ,FBPAGE,N/A ,0,0,Text
332,2023-03-26 10:02:16.510,DOTA2,TWITTER,N/A ,0,0,Photo
333,2023-03-26 10:00:12.000,General ,INSTAGRAM,Community Engagement ,9547,321,Photo
334,2023-03-26 10:00:01.689,General ,TWITTER,Community Engagement ,11448,131,Photo
335,2023-03-26 09:29:45.000,General ,INSTAGRAM,Community Engagement ,5825,0,Photo
336,2023-03-26 09:04:27.027,General ,TWITTER,Community Engagement ,2773,27,Text
337,2023-03-26 09:00:40.262,DOTA2,TWITTER,N/A ,0,0,Photo
338,2023-03-26 09:00:19.883,General ,TWITTER,N/A ,0,0,Photo
339,2023-03-26 07:59:19.000,General ,FBPAGE,N/A ,0,0,Text
340,2023-03-26 07:58:53.000,General ,FBPAGE,N/A ,0,0,Text
341,2023-03-26 07:58:11.941,DOTA2,TWITTER,N/A ,465,15,Photo
342,2023-03-26 07:57:38.000,General ,FBPAGE,N/A ,26074,3969,Photo
343,2023-03-26 07:54:33.000,General ,FBPAGE,N/A ,0,0,Text
344,2023-03-26 07:47:04.000,General ,FBPAGE,Community Engagement ,0,0,Photo
345,2023-03-26 07:47:04.000,General ,FBPAGE,Community Engagement ,26074,3969,Photo
346,2023-03-26 07:47:04.000,General ,FBPAGE,Community Engagement ,52147,7937,Photo
347,2023-03-26 07:47:03.742,DOTA2,TWITTER,Community Engagement ,3371,176,Photo
348,2023-03-25 19:21:40.217,CSGO,TWITTER,Community Engagement ,1015,15,Photo
349,2023-03-25 18:14:36.580,CSGO,TWITTER,Community Engagement ,1310,10,Photo
350,2023-03-25 17:53:59.452,General ,TWITTER,Evil Exhibited ,14708,37,Photo
351,2023-03-25 17:10:08.141,CSGO,TWITTER,Community Engagement ,1986,28,Photo
352,2023-03-25 16:41:40.960,General ,TWITTER,Evil Exhibited ,17251,321,Video
353,2023-03-25 16:38:07.974,General ,TWITTER,Evil Exhibited ,14698,12,Photo
354,2023-03-25 16:33:24.302,General ,TWITTER,Evil Exhibited ,13082,236,Video
355,2023-03-25 15:44:26.332,General ,TWITTER,Evil Exhibited ,22450,70,Photo
356,2023-03-25 14:58:10.302,General ,TWITTER,N/A ,0,0,Link
357,2023-03-25 14:09:57.109,General ,TWITTER,Evil Exhibited ,8707,29,Photo
358,2023-03-25 13:12:53.857,General ,TWITTER,Evil Exhibited ,16491,91,Photo
359,2023-03-25 12:00:01.245,General ,TWITTER,Community Engagement ,9919,57,Photo
360,2023-03-25 11:01:15.000,General ,INSTAGRAM,N/A ,0,0,Text
361,2023-03-25 11:01:15.000,General ,INSTAGRAM,N/A ,0,0,Text
362,2023-03-25 11:00:14.000,General ,INSTAGRAM,Community Engagement ,13290,276,Carousel
363,2023-03-25 11:00:03.553,General ,TWITTER,Community Engagement ,13271,479,Photo
364,2023-03-25 11:00:02.821,DOTA2,TWITTER,Community Engagement ,1085,51,Photo
365,2023-03-25 11:00:00.000,General ,FBPAGE,Community Engagement ,28898,1041,Photo
366,2023-03-25 10:13:19.000,General ,FBPAGE,Community Engagement ,20993,1561,Photo
367,2023-03-25 10:09:56.532,DOTA2,TWITTER,N/A ,978,16,Photo
368,2023-03-25 10:07:40.445,General ,TWITTER,Community Engagement ,185,8,Text
369,2023-03-25 10:06:46.788,General ,TWITTER,N/A ,0,0,Photo
370,2023-03-25 10:00:12.000,General ,INSTAGRAM,Community Engagement ,9488,229,Photo
371,2023-03-25 10:00:11.000,General ,INSTAGRAM,N/A ,0,0,Text
372,2023-03-25 10:00:11.000,General ,INSTAGRAM,N/A ,0,0,Text
373,2023-03-25 10:00:11.000,General ,INSTAGRAM,N/A ,0,0,Text
374,2023-03-25 10:00:03.203,General ,TWITTER,Community Engagement ,13774,134,Photo
375,2023-03-25 10:00:01.000,General ,FBPAGE,Community Engagement ,19239,709,Photo
376,2023-03-25 09:00:28.462,General ,TWITTER,Community Engagement ,9761,92,Video
377,2023-03-24 19:28:57.780,CSGO,TWITTER,Community Engagement ,855,9,Photo
378,2023-03-24 18:03:45.287,CSGO,TWITTER,Community Engagement ,1254,10,Photo
379,2023-03-24 17:57:00.799,General,LINKEDIN_COMPANY,Community Engagement ,933,16,Photo
380,2023-03-24 17:06:12.990,CSGO,TWITTER,Community Engagement ,1891,33,Photo
381,2023-03-24 13:54:50.669,General,LINKEDIN_COMPANY,Community Engagement ,2026,48,Video
382,2023-03-24 13:54:17.193,General,LINKEDIN_COMPANY,Community Engagement ,917,12,Photo
383,2023-03-24 13:30:01.572,General ,TWITTER,Community Engagement ,10785,79,Photo
384,2023-03-24 13:18:31.000,General ,YOUTUBE,Community Engagement ,340,23,Video
385,2023-03-24 13:10:34.000,General ,YOUTUBE,N/A ,0,0,Video
386,2023-03-24 13:00:07.929,General ,TWITTER,Community Engagement ,13252,44,Link
387,2023-03-24 13:00:06.871,General ,TWITTER,Community Engagement ,18405,349,Photo
388,2023-03-24 12:51:09.843,General ,TWITTER,Community Engagement ,2127,20,Text
389,2023-03-24 12:30:52.631,General ,TWITTER,Community Engagement ,4565,164,Video
390,2023-03-24 12:25:37.000,General ,TIKTOK_BUSINESS,N/A ,1018,122,Video
391,2023-03-24 12:24:41.000,General ,INSTAGRAM,Community Engagement ,5579,0,Photo
392,2023-03-24 11:46:42.536,General ,TWITTER,Community Engagement ,3059,51,Link
393,2023-03-24 11:37:10.842,General ,TWITTER,Community Engagement ,9237,105,Link
394,2023-03-24 11:34:53.000,General ,FBPAGE,Community Engagement ,7489,408,Video
395,2023-03-24 11:34:36.090,DOTA2,TWITTER,Community Engagement ,2615,86,Video
396,2023-03-24 11:31:26.307,General ,INSTAGRAM,N/A ,0,0,Text
397,2023-03-24 11:31:26.000,General ,FBPAGE,Community Engagement ,4663,123,Video
398,2023-03-24 11:31:19.000,General ,INSTAGRAM,Community Engagement ,14237,434,Video
399,2023-03-24 11:30:16.602,General ,TWITTER,Community Engagement ,142423,5881,Video
400,2023-03-24 11:24:01.000,General ,YOUTUBE,Community Engagement ,2846,130,Video
401,2023-03-24 09:12:51.000,General ,INSTAGRAM,Evergreen ,3048,20,Video
402,2023-03-24 09:12:11.000,General ,TIKTOK_BUSINESS,Evergreen ,269,11,Video
403,2023-03-24 09:00:11.000,General ,INSTAGRAM,Community Engagement ,16432,370,Photo
404,2023-03-24 09:00:02.149,General ,TWITTER,Community Engagement ,13422,145,Photo
405,2023-03-24 09:00:02.074,DOTA2,TWITTER,Community Engagement ,1750,38,Photo
406,2023-03-24 09:00:00.000,General ,FBPAGE,Community Engagement ,12438,407,Photo
407,2023-03-24 09:00:00.000,General ,FBPAGE,Community Engagement ,16456,158,Photo
408,2023-03-23 19:26:56.644,CSGO,TWITTER,Community Engagement ,808,16,Photo
409,2023-03-23 19:13:43.000,General ,YOUTUBE,N/A ,6,0,Video
410,2023-03-23 18:44:30.000,General ,YOUTUBE,Community Engagement ,162,9,Video
411,2023-03-23 18:15:03.156,CSGO,TWITTER,Community Engagement ,1241,19,Photo
412,2023-03-23 17:07:48.584,CSGO,TWITTER,Community Engagement ,2089,31,Photo
413,2023-03-23 17:02:49.863,General ,TWITTER,N/A ,0,0,Video
414,2023-03-23 16:30:02.205,General ,TWITTER,Community Engagement ,12442,50,Photo
415,2023-03-23 15:23:54.717,General ,TWITTER,N/A ,0,0,Link
416,2023-03-23 15:19:23.000,General ,INSTAGRAM,Evergreen ,22832,675,Video
417,2023-03-23 15:19:06.000,General ,TIKTOK_BUSINESS,Evergreen ,170,13,Video
418,2023-03-23 15:17:53.000,Valorant,YOUTUBE,Evil Exhibited ,309,23,Video
419,2023-03-23 13:55:30.000,Valorant,YOUTUBE,Evil Exhibited ,0,0,Text
420,2023-03-23 13:39:18.562,General,LINKEDIN_COMPANY,Evil Exhibited ,3859,124,Link
421,2023-03-23 13:08:15.000,General ,INSTAGRAM,Evil Exhibited ,6974,74,Video
422,2023-03-23 13:00:12.000,General ,TIKTOK_BUSINESS,Evil Exhibited ,156,7,Video
423,2023-03-23 12:52:21.226,General ,INSTAGRAM,N/A ,0,0,Photo
424,2023-03-23 12:27:57.000,General ,YOUTUBE,N/A ,0,0,Text
425,2023-03-23 12:07:10.151,General ,INSTAGRAM,N/A ,0,0,Photo
426,2023-03-23 12:07:10.115,General ,INSTAGRAM,N/A ,0,0,Photo
427,2023-03-23 12:07:10.093,General ,INSTAGRAM,N/A ,0,0,Photo
428,2023-03-23 12:06:57.000,General ,INSTAGRAM,N/A ,4004,0,Video
429,2023-03-23 12:00:25.329,General ,TWITTER,Community Engagement ,10704,227,Video
430,2023-03-23 12:00:01.000,General ,FBPAGE,Community Engagement ,13317,653,Video
431,2023-03-23 11:48:35.057,General ,INSTAGRAM,N/A ,0,0,Photo
432,2023-03-23 11:41:04.523,General ,TWITTER,N/A ,0,0,Link
433,2023-03-23 11:18:36.000,General ,INSTAGRAM,N/A ,4286,0,Video
434,2023-03-23 11:00:02.034,General ,TWITTER,Community Engagement ,11726,81,Photo
435,2023-03-23 10:44:43.188,General ,INSTAGRAM,N/A ,0,0,Photo
436,2023-03-23 10:44:43.105,General ,INSTAGRAM,N/A ,0,0,Photo
437,2023-03-23 10:44:30.000,General ,INSTAGRAM,N/A ,5117,0,Video
438,2023-03-23 09:34:47.120,General ,TIKTOK_BUSINESS,Evergreen ,71,1,Video
439,2023-03-23 09:12:19.000,General ,INSTAGRAM,Evergreen ,101,1,Video
440,2023-03-23 08:47:40.000,General ,YOUTUBE,Community Engagement ,1627,27,Video
441,2023-03-23 08:47:38.000,General ,YOUTUBE,N/A ,671,15,Video
442,2023-03-22 21:27:56.366,CSGO,TWITTER,Community Engagement ,1282,23,Photo
443,2023-03-22 20:09:07.086,CSGO,TWITTER,Community Engagement ,1612,20,Photo
444,2023-03-22 19:15:58.968,CSGO,TWITTER,Community Engagement ,74,10,Video
445,2023-03-22 19:15:32.486,CSGO,TWITTER,Community Engagement ,737,4,Photo
446,2023-03-22 18:56:28.376,CSGO,TWITTER,Community Engagement ,743,13,Photo
447,2023-03-22 18:49:32.822,CSGO,TWITTER,Community Engagement ,134,4,Text
448,2023-03-22 18:49:11.942,CSGO,TWITTER,N/A ,0,0,Video
449,2023-03-22 18:41:55.251,CSGO,TWITTER,Community Engagement ,1825,142,Video
450,2023-03-22 18:20:47.681,CSGO,TWITTER,Community Engagement ,1012,8,Photo
451,2023-03-22 18:00:44.000,Valorant,YOUTUBE,Evil Exhibited ,0,0,Text
452,2023-03-22 18:00:29.000,Valorant,YOUTUBE,Evil Exhibited ,0,0,Text
453,2023-03-22 17:45:51.000,General ,YOUTUBE,Community Engagement ,969,42,Video
454,2023-03-22 17:42:27.384,CSGO,TWITTER,Community Engagement ,1519,18,Photo
455,2023-03-22 17:07:29.025,CSGO,TWITTER,Community Engagement ,2601,39,Photo
456,2023-03-22 16:45:37.000,General ,INSTAGRAM,Evergreen ,25224,414,Video
457,2023-03-22 16:45:06.000,General ,TIKTOK_BUSINESS,Evergreen ,151,5,Video
458,2023-03-22 15:28:38.292,CSGO,TWITTER,Community Engagement ,292,8,Text
459,2023-03-22 15:11:47.474,General ,TWITTER,Community Engagement ,38217,1253,Photo
460,2023-03-22 14:26:59.000,General ,INSTAGRAM,Evergreen ,25235,252,Video
461,2023-03-22 14:24:06.000,General ,TIKTOK_BUSINESS,Evergreen ,986,30,Video
462,2023-03-22 13:14:06.000,General ,INSTAGRAM,Community Engagement ,8023,288,Photo
463,2023-03-22 13:14:04.000,General ,INSTAGRAM,N/A ,0,0,Text
464,2023-03-22 13:13:36.998,General ,TWITTER,Community Engagement ,16900,212,Photo
465,2023-03-22 13:03:54.849,General ,TWITTER,Community Engagement ,23361,1043,Video
466,2023-03-22 13:01:26.875,General ,TWITTER,N/A ,0,0,Photo
467,2023-03-22 11:49:19.000,General ,INSTAGRAM,Evergreen ,7449,85,Video
468,2023-03-22 11:48:52.000,General ,TIKTOK_BUSINESS,Evergreen ,93,2,Video
469,2023-03-22 11:28:11.382,DOTA2,TWITTER,N/A ,0,0,Photo
470,2023-03-22 11:23:44.941,DOTA2,TWITTER,N/A ,1450,26,Text
471,2023-03-22 11:00:01.991,General ,TWITTER,Community Engagement ,12755,94,Photo
472,2023-03-22 10:59:24.126,General,LINKEDIN_COMPANY,Community Engagement ,2046,45,Photo
473,2023-03-22 10:34:33.664,DOTA2,TWITTER,N/A ,0,0,Text
474,2023-03-22 09:49:39.598,CSGO,TWITTER,Community Engagement ,78,6,Video
475,2023-03-22 09:48:16.002,CSGO,TWITTER,Community Engagement ,1565,105,Video
476,2023-03-22 09:42:44.470,CSGO,TWITTER,Community Engagement ,205398,3831,Photo
477,2023-03-22 09:14:49.000,General ,FBPAGE,Community Engagement ,38892,3862,Video
478,2023-03-22 09:03:39.000,General ,FBPAGE,Community Engagement ,21408,3964,Video
479,2023-03-22 08:51:40.572,CSGO,TWITTER,Community Engagement ,88,9,Video
480,2023-03-22 08:50:57.536,CSGO,TWITTER,N/A ,0,0,Link
481,2023-03-21 22:10:59.374,CSGO,TWITTER,N/A ,0,0,Text
482,2023-03-21 19:35:22.173,CSGO,TWITTER,Community Engagement ,971,13,Photo
483,2023-03-21 18:33:53.345,CSGO,TWITTER,Community Engagement ,34095,2248,Video
484,2023-03-21 18:13:10.528,CSGO,TWITTER,Community Engagement ,1415,22,Photo
485,2023-03-21 18:09:44.987,CSGO,TWITTER,Community Engagement ,2187,271,Video
486,2023-03-21 17:06:12.582,CSGO,TWITTER,Community Engagement ,2117,38,Photo
487,2023-03-21 13:35:53.771,General ,TWITTER,Community Engagement ,15423,133,Photo
488,2023-03-21 13:33:49.842,DOTA2,TWITTER,Community Engagement ,2877,150,Photo
489,2023-03-21 13:33:48.000,General ,FBPAGE,Community Engagement ,30357,4106,Photo
490,2023-03-21 13:12:12.244,DOTA2,TWITTER,N/A ,27,1,Text
491,2023-03-21 12:46:15.154,DOTA2,TWITTER,N/A ,5795,353,Photo
492,2023-03-21 12:22:40.502,General ,TWITTER,Community Engagement ,1793,29,Photo
493,2023-03-21 12:21:19.696,General ,TWITTER,Community Engagement ,18422,61,Photo
494,2023-03-21 12:20:36.000,General ,INSTAGRAM,Evergreen ,10624,131,Video
495,2023-03-21 12:20:07.000,General ,TIKTOK_BUSINESS,Evergreen ,132,4,Video
496,2023-03-21 11:47:25.000,DOTA2,YOUTUBE,N/A ,852,65,Video
497,2023-03-21 11:44:18.000,DOTA2,YOUTUBE,N/A ,690,37,Video
498,2023-03-21 11:39:00.000,Valorant,YOUTUBE,Evil Exhibited ,572,14,Video
499,2023-03-21 11:25:03.807,DOTA2,TWITTER,Community Engagement ,3122,263,Photo
500,2023-03-21 11:25:02.000,General ,FBPAGE,Community Engagement ,36680,6625,Photo
501,2023-03-21 11:24:41.000,General ,YOUTUBE,N/A ,5091,130,Video
502,2023-03-21 11:22:48.000,General ,YOUTUBE,N/A ,1600,52,Video
503,2023-03-21 11:20:11.000,Valorant,YOUTUBE,Evil Exhibited ,0,0,Video
504,2023-03-21 11:19:34.000,General ,YOUTUBE,N/A ,761,15,Video
505,2023-03-21 11:00:31.501,General ,TWITTER,Evil Exhibited ,14609,378,Video
506,2023-03-21 10:48:55.000,DOTA2,YOUTUBE,N/A ,2093,111,Video
507,2023-03-21 10:46:30.000,Valorant,YOUTUBE,Evil Exhibited ,298,6,Video
508,2023-03-21 10:46:26.000,Valorant,YOUTUBE,Evil Exhibited ,1336,29,Video
509,2023-03-21 10:14:22.824,DOTA2,TWITTER,Community Engagement ,1704,78,Photo
510,2023-03-21 10:14:21.000,General ,FBPAGE,Community Engagement ,21722,1667,Photo
511,2023-03-21 09:25:21.000,General ,FBPAGE,N/A ,0,0,Text
512,2023-03-21 09:25:12.000,General ,FBPAGE,N/A ,0,0,Text
513,2023-03-21 09:23:46.725,DOTA2,TWITTER,N/A ,800,33,Photo
514,2023-03-21 09:23:32.000,General ,FBPAGE,Community Engagement ,29818,8025,Photo
515,2023-03-21 09:23:32.000,General ,FBPAGE,Community Engagement ,29818,8025,Photo
516,2023-03-21 09:23:32.000,General ,FBPAGE,Community Engagement ,59636,16048,Photo
517,2023-03-21 09:23:31.289,DOTA2,TWITTER,Community Engagement ,6102,364,Photo
518,2023-03-21 09:20:29.799,DOTA2,TWITTER,N/A ,19,1,Text
519,2023-03-21 09:10:37.000,General ,INSTAGRAM,Evergreen ,16315,224,Video
520,2023-03-21 09:10:06.000,General ,TIKTOK_BUSINESS,Evergreen ,1057,42,Video
521,2023-03-21 09:02:49.003,General ,TWITTER,N/A ,0,0,Photo
522,2023-03-21 07:50:33.016,DOTA2,TWITTER,N/A ,135,12,Text
523,2023-03-21 07:36:32.818,DOTA2,TWITTER,N/A ,0,0,Photo
524,2023-03-20 18:20:44.735,CSGO,TWITTER,Community Engagement ,1484,27,Photo
525,2023-03-20 18:10:43.048,General ,TWITTER,N/A ,0,0,Photo
526,2023-03-20 18:10:41.163,General ,TWITTER,N/A ,0,0,Photo
527,2023-03-20 17:56:43.691,DOTA2,TWITTER,N/A ,0,0,Photo
528,2023-03-20 17:55:30.895,DOTA2,TWITTER,N/A ,24,4,Text
529,2023-03-20 17:19:51.861,CSGO,TWITTER,Community Engagement ,1847,17,Photo
530,2023-03-20 16:35:24.009,General ,TWITTER,N/A ,0,0,Photo
531,2023-03-20 16:30:43.000,General ,YOUTUBE,N/A ,2208,66,Video
532,2023-03-20 16:15:39.401,CSGO,TWITTER,Community Engagement ,4354,119,Photo
533,2023-03-20 15:05:35.566,DOTA2,TWITTER,N/A ,0,0,Photo
534,2023-03-20 14:08:34.000,General ,INSTAGRAM,Evergreen ,10618,130,Video
535,2023-03-20 14:08:06.000,General ,TIKTOK_BUSINESS,Evergreen ,1021,36,Video
536,2023-03-20 13:24:05.609,General ,TWITTER,N/A ,0,0,Text
537,2023-03-20 13:23:10.114,General ,TWITTER,N/A ,0,0,Text
538,2023-03-20 13:22:06.593,General ,TWITTER,Community Engagement ,289,14,Text
539,2023-03-20 13:21:56.552,General ,TWITTER,N/A ,0,0,Photo
540,2023-03-20 12:37:31.985,DOTA2,TWITTER,N/A ,806,136,Link
541,2023-03-20 12:08:02.000,General ,INSTAGRAM,Evergreen ,8033,79,Video
542,2023-03-20 12:01:08.000,General ,TIKTOK_BUSINESS,Evergreen ,139,5,Video
543,2023-03-20 12:00:01.394,General ,TWITTER,Community Engagement ,14712,151,Photo
544,2023-03-20 10:22:19.346,General ,TWITTER,Community Engagement ,400,20,Text
545,2023-03-20 10:01:15.108,General ,TWITTER,N/A ,0,0,Photo
546,2023-03-20 10:01:01.639,CSGO,TWITTER,Community Engagement ,144080,10909,Photo
547,2023-03-20 09:58:42.000,General ,INSTAGRAM,Evergreen ,206,2,Video
548,2023-03-20 09:58:16.000,General ,TIKTOK_BUSINESS,Evergreen ,966,46,Video
549,2023-03-20 09:01:12.555,General ,INSTAGRAM,N/A ,0,0,Text
550,2023-03-20 09:01:12.545,General ,INSTAGRAM,N/A ,0,0,Text
551,2023-03-20 09:01:12.545,General ,INSTAGRAM,N/A ,0,0,Text
552,2023-03-20 09:01:12.540,General ,INSTAGRAM,N/A ,0,0,Text
553,2023-03-20 09:01:12.071,DOTA2,TWITTER,Community Engagement ,15547,1628,Video
554,2023-03-20 09:01:07.150,General ,TWITTER,Community Engagement ,22456,814,Video
555,2023-03-20 09:01:05.000,General ,INSTAGRAM,Community Engagement ,41199,3073,Video
556,2023-03-20 09:00:57.000,General ,FBPAGE,Community Engagement ,47518,15219,Video
557,2023-03-20 09:00:54.000,General ,FBPAGE,Community Engagement ,118245,13438,Video
558,2023-03-20 08:30:50.311,DOTA2,TWITTER,N/A ,1235,56,Text
559,2023-03-20 07:16:24.661,DOTA2,TWITTER,N/A ,1044,66,Text
560,2023-03-20 06:06:12.000,General ,INSTAGRAM,Evergreen ,6515,66,Video
561,2023-03-20 06:00:09.000,General ,TIKTOK_BUSINESS,Evergreen ,64,2,Video
562,2023-03-19 18:57:45.273,CSGO,TWITTER,Community Engagement ,1191,17,Text
563,2023-03-19 18:53:41.247,General ,TWITTER,Community Engagement ,230,7,Text
564,2023-03-19 18:35:00.189,CSGO,TWITTER,Community Engagement ,1593,16,Photo
565,2023-03-19 17:45:45.172,CSGO,TWITTER,Community Engagement ,816,19,Photo
566,2023-03-19 17:20:06.041,General ,TWITTER,Community Engagement ,505,24,Text
567,2023-03-19 17:19:52.979,General ,TWITTER,N/A ,0,0,Photo
568,2023-03-19 16:43:16.524,CSGO,TWITTER,Community Engagement ,5051,145,Photo
569,2023-03-19 16:26:58.570,General ,TWITTER,N/A ,0,0,Link
570,2023-03-19 15:36:16.982,DOTA2,TWITTER,Community Engagement ,4062,142,Photo
571,2023-03-19 15:36:15.000,General ,FBPAGE,Community Engagement ,29585,3412,Photo
572,2023-03-19 14:48:45.282,General ,TWITTER,N/A ,0,0,Link
573,2023-03-19 14:48:41.598,General ,TWITTER,N/A ,0,0,Link
574,2023-03-19 13:40:54.630,DOTA2,TWITTER,Community Engagement ,1077,38,Photo
575,2023-03-19 13:40:53.000,General ,FBPAGE,Community Engagement ,16607,1322,Photo
576,2023-03-19 12:06:35.595,General ,TWITTER,Community Engagement ,756,17,Text
577,2023-03-19 12:06:08.245,General ,TWITTER,N/A ,0,0,Photo
578,2023-03-19 11:31:32.000,Valorant,YOUTUBE,Evil Exhibited ,0,0,Text
579,2023-03-19 11:30:52.000,Valorant,YOUTUBE,Evil Exhibited ,0,0,Text
580,2023-03-19 09:17:08.022,DOTA2,TWITTER,N/A ,1052,47,Photo
581,2023-03-19 09:17:07.036,DOTA2,TWITTER,N/A ,6896,386,Photo
582,2023-03-19 09:15:43.000,General ,FBPAGE,N/A ,14282,3398,Photo
583,2023-03-19 09:00:02.000,General ,FBPAGE,N/A ,14282,3398,Photo
584,2023-03-19 09:00:02.000,General ,FBPAGE,N/A ,28564,6795,Photo
585,2023-03-19 07:54:28.856,General ,TWITTER,N/A ,0,0,Photo
586,2023-03-18 19:22:32.438,General ,TWITTER,N/A ,0,0,Text
587,2023-03-18 18:16:31.723,DOTA2,TWITTER,N/A ,0,0,Text
588,2023-03-18 18:03:16.000,Valorant,YOUTUBE,Evil Exhibited ,1446,50,Video
589,2023-03-18 17:20:51.638,DOTA2,TWITTER,N/A ,0,0,Text
590,2023-03-18 17:20:22.998,DOTA2,TWITTER,N/A ,0,0,Text
591,2023-03-18 17:20:21.867,DOTA2,TWITTER,N/A ,0,0,Text
592,2023-03-18 09:00:19.683,DOTA2,TWITTER,Community Engagement ,9385,464,Photo
593,2023-03-18 09:00:18.000,General ,FBPAGE,Community Engagement ,62861,13950,Photo
594,2023-03-18 09:00:13.000,General ,INSTAGRAM,Community Engagement ,29839,1743,Photo
595,2023-03-18 09:00:02.547,General ,TWITTER,Community Engagement ,13352,168,Photo
596,2023-03-18 09:00:02.000,General ,FBPAGE,Community Engagement ,38378,3430,Photo
597,2023-03-17 20:50:49.989,General ,TWITTER,Community Engagement ,29121,564,Photo
598,2023-03-17 20:49:27.857,General ,TWITTER,Community Engagement ,21230,466,Photo
599,2023-03-17 20:36:52.627,General ,TWITTER,Community Engagement ,15247,235,Photo
600,2023-03-17 20:00:12.091,General ,TWITTER,Community Engagement ,13070,185,Photo
601,2023-03-17 19:57:57.865,General ,TWITTER,Community Engagement ,43899,386,Photo
602,2023-03-17 19:24:45.530,General ,TWITTER,Community Engagement ,172,8,Text
603,2023-03-17 17:02:14.968,General ,TWITTER,Community Engagement ,1902,81,Photo
604,2023-03-17 16:54:18.342,DOTA2,TWITTER,N/A ,1324,41,Photo
605,2023-03-17 16:53:22.383,General ,TWITTER,Community Engagement ,23742,407,Photo
606,2023-03-17 16:53:07.571,General ,TWITTER,Community Engagement ,18210,65,Text
607,2023-03-17 16:37:39.891,General ,TWITTER,Community Engagement ,19909,93,Text
608,2023-03-17 16:07:41.872,DOTA2,TWITTER,Community Engagement ,894,11,Photo
609,2023-03-17 16:03:21.247,General ,TWITTER,Community Engagement ,42614,465,Photo
610,2023-03-17 15:49:36.303,General ,TWITTER,Community Engagement ,52099,258,Text
611,2023-03-17 12:17:44.202,General,LINKEDIN_COMPANY,Community Engagement ,3358,133,Photo
612,2023-03-17 12:00:24.000,General ,INSTAGRAM,Evergreen ,21615,423,Video
613,2023-03-17 12:00:06.000,General ,TIKTOK_BUSINESS,Evergreen ,389,18,Video
614,2023-03-17 11:06:33.797,DOTA2,TWITTER,N/A ,442,12,Text
615,2023-03-17 10:53:43.000,DOTA2,YOUTUBE,N/A ,64879,4388,Video
616,2023-03-17 10:14:18.000,General ,YOUTUBE,N/A ,0,0,Text
617,2023-03-17 10:05:43.000,General ,YOUTUBE,N/A ,0,0,Text
618,2023-03-17 10:05:30.000,General ,YOUTUBE,N/A ,0,0,Text
619,2023-03-17 09:12:09.000,General ,INSTAGRAM,Evil Exhibited ,7215,70,Video
620,2023-03-17 09:00:40.392,General ,TWITTER,Evil Exhibited ,321,13,Text
621,2023-03-17 09:00:08.000,General ,TIKTOK_BUSINESS,Evil Exhibited ,314,10,Video
622,2023-03-17 08:59:01.533,General ,TWITTER,Community Engagement ,183,5,Text
623,2023-03-17 08:58:38.393,General ,TWITTER,N/A ,0,0,Photo
